Start Time, Nov. 21, 2018 at 02:36:43 PM
Energy calibration,  Offset: 0, Slope: 0.5, Quadratic: 0
Live Time (s), 85293.55
Real Time (s), 85585.65
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
1358, 679, 432
1359, 679.5, 462
1360, 680, 468
1361, 680.5, 469
1362, 681, 461
1363, 681.5, 475
1364, 682, 465
1365, 682.5, 443
1366, 683, 492
1367, 683.5, 504
1368, 684, 483
1369, 684.5, 470
1370, 685, 462
1371, 685.5, 497
1372, 686, 459
1373, 686.5, 487
1374, 687, 460
1375, 687.5, 463
1376, 688, 523
1377, 688.5, 506
1378, 689, 479
1379, 689.5, 538
1380, 690, 495
1381, 690.5, 509
1382, 691, 451
1383, 691.5, 478
1384, 692, 478
1385, 692.5, 446
1386, 693, 527
1387, 693.5, 482
1388, 694, 510
1389, 694.5, 501
1390, 695, 507
1391, 695.5, 454
1392, 696, 466
1393, 696.5, 494
1394, 697, 500
1395, 697.5, 442
1396, 698, 482
1397, 698.5, 453
1398, 699, 526
1399, 699.5, 434
1400, 700, 482
1401, 700.5, 489
1402, 701, 444
1403, 701.5, 476
1404, 702, 513
1405, 702.5, 497
1406, 703, 504
1407, 703.5, 495
1408, 704, 462
1409, 704.5, 498
1410, 705, 439
1411, 705.5, 476
1412, 706, 498
1413, 706.5, 410
1414, 707, 504
1415, 707.5, 518
1416, 708, 553
1417, 708.5, 495
1418, 709, 439
1419, 709.5, 503
1420, 710, 437
1421, 710.5, 485
1422, 711, 462
1423, 711.5, 462
1424, 712, 491
1425, 712.5, 458
1426, 713, 441
1427, 713.5, 452
1428, 714, 457
1429, 714.5, 413
1430, 715, 438
1431, 715.5, 441
1432, 716, 457
1433, 716.5, 415
1434, 717, 478
1435, 717.5, 488
1436, 718, 469
1437, 718.5, 487
1438, 719, 500
1439, 719.5, 481
1440, 720, 459
1441, 720.5, 469
1442, 721, 466
1443, 721.5, 464
1444, 722, 449
1445, 722.5, 489
1446, 723, 444
1447, 723.5, 492
1448, 724, 493
1449, 724.5, 478
1450, 725, 479
1451, 725.5, 430
1452, 726, 470
1453, 726.5, 449
1454, 727, 468
1455, 727.5, 461
1456, 728, 521
1457, 728.5, 510
1458, 729, 479
1459, 729.5, 504
1460, 730, 445
1461, 730.5, 455
1462, 731, 461
1463, 731.5, 470
1464, 732, 461
1465, 732.5, 454
1466, 733, 432
1467, 733.5, 535
1468, 734, 804
1469, 734.5, 1874
1470, 735, 2809
1471, 735.5, 1852
1472, 736, 643
1473, 736.5, 484
1474, 737, 453
1475, 737.5, 435
1476, 738, 481
1477, 738.5, 429
1478, 739, 499
1479, 739.5, 464
1480, 740, 478
1481, 740.5, 484
1482, 741, 454
1483, 741.5, 445
1484, 742, 491
1485, 742.5, 450
1486, 743, 480
1487, 743.5, 495
1488, 744, 498
1489, 744.5, 485
1490, 745, 508
1491, 745.5, 515
1492, 746, 459
1493, 746.5, 408
1494, 747, 467
1495, 747.5, 516
1496, 748, 474
1497, 748.5, 475
1498, 749, 444
1499, 749.5, 450
1500, 750, 471
1501, 750.5, 489
1502, 751, 500
1503, 751.5, 458
1504, 752, 440
1505, 752.5, 494
1506, 753, 468
1507, 753.5, 445
1508, 754, 497
1509, 754.5, 475
1510, 755, 495
1511, 755.5, 447
1512, 756, 539
1513, 756.5, 467
1514, 757, 541
1515, 757.5, 709
1516, 758, 705
1517, 758.5, 577
1518, 759, 514
1519, 759.5, 483
1520, 760, 491
1521, 760.5, 437
1522, 761, 489
1523, 761.5, 455
1524, 762, 491
1525, 762.5, 482
1526, 763, 450
1527, 763.5, 506
1528, 764, 467
1529, 764.5, 459
1530, 765, 450
1531, 765.5, 477
1532, 766, 497
1533, 766.5, 467
1534, 767, 481
1535, 767.5, 450
1536, 768, 470
1537, 768.5, 494
1538, 769, 502
1539, 769.5, 516
1540, 770, 489
1541, 770.5, 464
1542, 771, 492
1543, 771.5, 465
1544, 772, 473
1545, 772.5, 457
1546, 773, 507
1547, 773.5, 490
1548, 774, 498
1549, 774.5, 451
1550, 775, 481
1551, 775.5, 500
1552, 776, 453
1553, 776.5, 496
1554, 777, 486
1555, 777.5, 471
1556, 778, 494
1557, 778.5, 483
1558, 779, 538
1559, 779.5, 479
1560, 780, 508
1561, 780.5, 505
1562, 781, 486
1563, 781.5, 441
1564, 782, 486
1565, 782.5, 468
1566, 783, 466
1567, 783.5, 470
1568, 784, 468
1569, 784.5, 483
1570, 785, 499
1571, 785.5, 493
1572, 786, 483
1573, 786.5, 517
1574, 787, 464
1575, 787.5, 527
1576, 788, 487
1577, 788.5, 469
1578, 789, 490
1579, 789.5, 482
1580, 790, 520
1581, 790.5, 512
1582, 791, 484
1583, 791.5, 516
1584, 792, 519
1585, 792.5, 589
1586, 793, 546
1587, 793.5, 501
1588, 794, 458
1589, 794.5, 516
1590, 795, 483
1591, 795.5, 517
1592, 796, 498
1593, 796.5, 508
1594, 797, 463
1595, 797.5, 479
1596, 798, 555
1597, 798.5, 511
1598, 799, 495
1599, 799.5, 548
1600, 800, 525
1601, 800.5, 499
1602, 801, 521
1603, 801.5, 516
1604, 802, 488
1605, 802.5, 500
1606, 803, 486
1607, 803.5, 530
1608, 804, 555
1609, 804.5, 559
1610, 805, 508
1611, 805.5, 462
1612, 806, 475
1613, 806.5, 526
1614, 807, 539
1615, 807.5, 483
1616, 808, 511
1617, 808.5, 528
1618, 809, 533
1619, 809.5, 512
1620, 810, 493
1621, 810.5, 494
1622, 811, 548
1623, 811.5, 865
1624, 812, 1324
1625, 812.5, 1147
1626, 813, 727
1627, 813.5, 548
1628, 814, 468
1629, 814.5, 448
1630, 815, 480
1631, 815.5, 433
1632, 816, 456
1633, 816.5, 458
1634, 817, 442
1635, 817.5, 458
1636, 818, 491
1637, 818.5, 449
1638, 819, 409
1639, 819.5, 466
1640, 820, 401
1641, 820.5, 366
1642, 821, 353
1643, 821.5, 423
1644, 822, 448
1645, 822.5, 426
1646, 823, 416
1647, 823.5, 375
1648, 824, 384
1649, 824.5, 385
1650, 825, 379
1651, 825.5, 376
1652, 826, 358
1653, 826.5, 381
1654, 827, 374
1655, 827.5, 361
1656, 828, 403
1657, 828.5, 365
1658, 829, 348
1659, 829.5, 352
1660, 830, 392
1661, 830.5, 356
1662, 831, 371
1663, 831.5, 346
1664, 832, 339
1665, 832.5, 375
1666, 833, 361
1667, 833.5, 354
1668, 834, 358
1669, 834.5, 392
1670, 835, 392
1671, 835.5, 520
1672, 836, 662
1673, 836.5, 580
1674, 837, 428
1675, 837.5, 350
1676, 838, 345
1677, 838.5, 352
1678, 839, 307
1679, 839.5, 421
1680, 840, 553
1681, 840.5, 555
1682, 841, 421
1683, 841.5, 317
1684, 842, 352
1685, 842.5, 329
1686, 843, 331
1687, 843.5, 372
1688, 844, 354
1689, 844.5, 316
1690, 845, 354
1691, 845.5, 346
1692, 846, 303
1693, 846.5, 306
1694, 847, 310
1695, 847.5, 322
1696, 848, 303
1697, 848.5, 315
1698, 849, 312
1699, 849.5, 316
1700, 850, 298
1701, 850.5, 310
1702, 851, 317
1703, 851.5, 341
1704, 852, 311
1705, 852.5, 294
1706, 853, 298
1707, 853.5, 274
1708, 854, 272
1709, 854.5, 337
1710, 855, 344
1711, 855.5, 313
1712, 856, 314
1713, 856.5, 269
1714, 857, 313
1715, 857.5, 264
1716, 858, 286
1717, 858.5, 302
1718, 859, 267
1719, 859.5, 309
1720, 860, 297
1721, 860.5, 306
1722, 861, 290
1723, 861.5, 303
1724, 862, 298
1725, 862.5, 271
1726, 863, 306
1727, 863.5, 306
1728, 864, 291
1729, 864.5, 275
1730, 865, 286
1731, 865.5, 281
1732, 866, 262
1733, 866.5, 243
1734, 867, 264
1735, 867.5, 243
1736, 868, 282
1737, 868.5, 262
1738, 869, 262
1739, 869.5, 277
1740, 870, 281
1741, 870.5, 256
1742, 871, 246
1743, 871.5, 257
1744, 872, 272
1745, 872.5, 253
1746, 873, 260
1747, 873.5, 259
1748, 874, 238
1749, 874.5, 250
1750, 875, 241
1751, 875.5, 263
1752, 876, 253
1753, 876.5, 270
1754, 877, 252
1755, 877.5, 248
1756, 878, 260
1757, 878.5, 251
1758, 879, 217
1759, 879.5, 238
1760, 880, 236
1761, 880.5, 219
1762, 881, 203
1763, 881.5, 250
1764, 882, 253
1765, 882.5, 259
1766, 883, 232
1767, 883.5, 211
1768, 884, 258
1769, 884.5, 259
1770, 885, 220
1771, 885.5, 264
1772, 886, 210
1773, 886.5, 209
1774, 887, 206
1775, 887.5, 231
1776, 888, 244
1777, 888.5, 201
1778, 889, 211
1779, 889.5, 204
1780, 890, 203
1781, 890.5, 225
1782, 891, 243
1783, 891.5, 199
1784, 892, 237
1785, 892.5, 218
1786, 893, 203
1787, 893.5, 211
1788, 894, 217
1789, 894.5, 215
1790, 895, 229
1791, 895.5, 216
1792, 896, 220
1793, 896.5, 234
1794, 897, 195
1795, 897.5, 230
1796, 898, 204
1797, 898.5, 185
1798, 899, 216
1799, 899.5, 188
1800, 900, 207
1801, 900.5, 211
1802, 901, 207
1803, 901.5, 192
1804, 902, 203
1805, 902.5, 232
1806, 903, 404
1807, 903.5, 750
1808, 904, 755
1809, 904.5, 364
1810, 905, 224
1811, 905.5, 200
1812, 906, 202
1813, 906.5, 184
1814, 907, 194
1815, 907.5, 191
1816, 908, 236
1817, 908.5, 298
1818, 909, 319
1819, 909.5, 241
1820, 910, 211
1821, 910.5, 218
1822, 911, 175
1823, 911.5, 183
1824, 912, 182
1825, 912.5, 191
1826, 913, 206
1827, 913.5, 174
1828, 914, 180
1829, 914.5, 190
1830, 915, 171
1831, 915.5, 166
1832, 916, 173
1833, 916.5, 174
1834, 917, 197
1835, 917.5, 197
1836, 918, 221
1837, 918.5, 241
1838, 919, 304
1839, 919.5, 371
1840, 920, 292
1841, 920.5, 222
1842, 921, 197
1843, 921.5, 162
1844, 922, 177
1845, 922.5, 223
1846, 923, 356
1847, 923.5, 537
1848, 924, 453
1849, 924.5, 253
1850, 925, 197
1851, 925.5, 183
1852, 926, 191
1853, 926.5, 184
1854, 927, 186
1855, 927.5, 187
1856, 928, 206
1857, 928.5, 199
1858, 929, 182
1859, 929.5, 200
1860, 930, 182
1861, 930.5, 186
1862, 931, 173
1863, 931.5, 165
1864, 932, 187
1865, 932.5, 179
1866, 933, 198
1867, 933.5, 182
1868, 934, 173
1869, 934.5, 176
1870, 935, 185
1871, 935.5, 180
1872, 936, 179
1873, 936.5, 151
1874, 937, 172
1875, 937.5, 148
1876, 938, 208
1877, 938.5, 148
1878, 939, 179
1879, 939.5, 167
1880, 940, 197
1881, 940.5, 208
1882, 941, 171
1883, 941.5, 191
1884, 942, 146
1885, 942.5, 184
1886, 943, 168
1887, 943.5, 173
1888, 944, 198
1889, 944.5, 188
1890, 945, 196
1891, 945.5, 178
1892, 946, 183
1893, 946.5, 169
1894, 947, 202
1895, 947.5, 201
1896, 948, 194
1897, 948.5, 204
1898, 949, 167
1899, 949.5, 190
1900, 950, 159
1901, 950.5, 199
1902, 951, 185
1903, 951.5, 189
1904, 952, 206
1905, 952.5, 199
1906, 953, 168
1907, 953.5, 194
1908, 954, 215
1909, 954.5, 187
1910, 955, 207
1911, 955.5, 210
1912, 956, 271
1913, 956.5, 379
1914, 957, 1548
1915, 957.5, 6816
1916, 958, 17180
1917, 958.5, 18708
1918, 959, 8550
1919, 959.5, 1675
1920, 960, 204
1921, 960.5, 124
1922, 961, 124
1923, 961.5, 127
1924, 962, 112
1925, 962.5, 121
1926, 963, 134
1927, 963.5, 145
1928, 964, 142
1929, 964.5, 130
1930, 965, 142
1931, 965.5, 129
1932, 966, 120
1933, 966.5, 93
1934, 967, 97
1935, 967.5, 98
1936, 968, 105
1937, 968.5, 131
1938, 969, 115
1939, 969.5, 118
1940, 970, 130
1941, 970.5, 142
1942, 971, 111
1943, 971.5, 120
1944, 972, 125
1945, 972.5, 103
1946, 973, 115
1947, 973.5, 125
1948, 974, 124
1949, 974.5, 105
1950, 975, 130
1951, 975.5, 127
1952, 976, 103
1953, 976.5, 106
1954, 977, 114
1955, 977.5, 122
1956, 978, 125
1957, 978.5, 106
1958, 979, 115
1959, 979.5, 113
1960, 980, 111
1961, 980.5, 154
1962, 981, 221
1963, 981.5, 220
1964, 982, 156
1965, 982.5, 119
1966, 983, 125
1967, 983.5, 107
1968, 984, 120
1969, 984.5, 145
1970, 985, 175
1971, 985.5, 172
1972, 986, 124
1973, 986.5, 115
1974, 987, 110
1975, 987.5, 115
1976, 988, 133
1977, 988.5, 112
1978, 989, 154
1979, 989.5, 265
1980, 990, 376
1981, 990.5, 321
1982, 991, 191
1983, 991.5, 137
1984, 992, 116
1985, 992.5, 144
1986, 993, 141
1987, 993.5, 118
1988, 994, 121
1989, 994.5, 101
1990, 995, 102
1991, 995.5, 114
1992, 996, 114
1993, 996.5, 117
1994, 997, 104
1995, 997.5, 100
1996, 998, 120
1997, 998.5, 119
1998, 999, 117
1999, 999.5, 103
2000, 1000, 112
2001, 1000.5, 112
2002, 1001, 113
2003, 1001.5, 113
2004, 1002, 101
2005, 1002.5, 115
2006, 1003, 123
2007, 1003.5, 115
2008, 1004, 112
2009, 1004.5, 119
2010, 1005, 114
2011, 1005.5, 105
2012, 1006, 110
2013, 1006.5, 97
2014, 1007, 133
2015, 1007.5, 121
2016, 1008, 113
2017, 1008.5, 143
2018, 1009, 152
2019, 1009.5, 170
2020, 1010, 132
2021, 1010.5, 120
2022, 1011, 105
2023, 1011.5, 92
2024, 1012, 130
2025, 1012.5, 162
2026, 1013, 149
2027, 1013.5, 108
2028, 1014, 121
2029, 1014.5, 87
2030, 1015, 117
2031, 1015.5, 105
2032, 1016, 97
2033, 1016.5, 105
2034, 1017, 95
2035, 1017.5, 90
2036, 1018, 99
2037, 1018.5, 101
2038, 1019, 97
2039, 1019.5, 113
2040, 1020, 91
2041, 1020.5, 92
2042, 1021, 107
2043, 1021.5, 125
2044, 1022, 120
2045, 1022.5, 110
2046, 1023, 102
2047, 1023.5, 98
2048, 1024, 95
2049, 1024.5, 95
2050, 1025, 102
2051, 1025.5, 99
2052, 1026, 91
2053, 1026.5, 86
2054, 1027, 95
2055, 1027.5, 90
2056, 1028, 95
2057, 1028.5, 92
2058, 1029, 83
2059, 1029.5, 93
2060, 1030, 98
2061, 1030.5, 96
2062, 1031, 97
2063, 1031.5, 111
2064, 1032, 112
2065, 1032.5, 80
2066, 1033, 89
2067, 1033.5, 108
2068, 1034, 86
2069, 1034.5, 96
2070, 1035, 81
2071, 1035.5, 90
2072, 1036, 127
2073, 1036.5, 156
2074, 1037, 205
2075, 1037.5, 147
2076, 1038, 143
2077, 1038.5, 185
2078, 1039, 192
2079, 1039.5, 125
2080, 1040, 114
2081, 1040.5, 119
2082, 1041, 223
2083, 1041.5, 432
2084, 1042, 499
2085, 1042.5, 305
2086, 1043, 173
2087, 1043.5, 126
2088, 1044, 219
2089, 1044.5, 352
2090, 1045, 413
2091, 1045.5, 264
2092, 1046, 166
2093, 1046.5, 136
2094, 1047, 93
2095, 1047.5, 110
2096, 1048, 105
2097, 1048.5, 120
2098, 1049, 116
2099, 1049.5, 126
2100, 1050, 105
2101, 1050.5, 99
2102, 1051, 86
2103, 1051.5, 85
2104, 1052, 85
2105, 1052.5, 86
2106, 1053, 95
2107, 1053.5, 87
2108, 1054, 107
2109, 1054.5, 104
2110, 1055, 102
2111, 1055.5, 86
2112, 1056, 101
2113, 1056.5, 92
2114, 1057, 96
2115, 1057.5, 76
2116, 1058, 107
2117, 1058.5, 75
2118, 1059, 66
2119, 1059.5, 89
2120, 1060, 101
2121, 1060.5, 74
2122, 1061, 110
2123, 1061.5, 84
2124, 1062, 100
2125, 1062.5, 167
2126, 1063, 294
2127, 1063.5, 277
2128, 1064, 172
2129, 1064.5, 103
2130, 1065, 90
2131, 1065.5, 111
2132, 1066, 113
2133, 1066.5, 103
2134, 1067, 98
2135, 1067.5, 92
2136, 1068, 75
2137, 1068.5, 107
2138, 1069, 177
2139, 1069.5, 280
2140, 1070, 254
2141, 1070.5, 157
2142, 1071, 93
2143, 1071.5, 80
2144, 1072, 79
2145, 1072.5, 78
2146, 1073, 80
2147, 1073.5, 77
2148, 1074, 108
2149, 1074.5, 123
2150, 1075, 120
2151, 1075.5, 99
2152, 1076, 91
2153, 1076.5, 84
2154, 1077, 87
2155, 1077.5, 87
2156, 1078, 85
2157, 1078.5, 84
2158, 1079, 75
2159, 1079.5, 81
2160, 1080, 78
2161, 1080.5, 54
2162, 1081, 65
2163, 1081.5, 83
2164, 1082, 78
2165, 1082.5, 77
2166, 1083, 86
2167, 1083.5, 79
2168, 1084, 65
2169, 1084.5, 86
2170, 1085, 75
2171, 1085.5, 87
2172, 1086, 74
2173, 1086.5, 73
2174, 1087, 73
2175, 1087.5, 87
2176, 1088, 68
2177, 1088.5, 103
2178, 1089, 103
2179, 1089.5, 181
2180, 1090, 222
2181, 1090.5, 148
2182, 1091, 101
2183, 1091.5, 82
2184, 1092, 72
2185, 1092.5, 80
2186, 1093, 91
2187, 1093.5, 92
2188, 1094, 82
2189, 1094.5, 87
2190, 1095, 63
2191, 1095.5, 82
2192, 1096, 82
2193, 1096.5, 85
2194, 1097, 72
2195, 1097.5, 71
2196, 1098, 69
2197, 1098.5, 74
2198, 1099, 66
2199, 1099.5, 82
2200, 1100, 64
2201, 1100.5, 80
2202, 1101, 71
2203, 1101.5, 74
2204, 1102, 79
2205, 1102.5, 82
2206, 1103, 77
2207, 1103.5, 60
2208, 1104, 87
2209, 1104.5, 97
2210, 1105, 97
2211, 1105.5, 84
2212, 1106, 92
2213, 1106.5, 76
2214, 1107, 91
2215, 1107.5, 67
2216, 1108, 55
2217, 1108.5, 81
2218, 1109, 77
2219, 1109.5, 83
2220, 1110, 89
2221, 1110.5, 96
2222, 1111, 104
2223, 1111.5, 90
2224, 1112, 76
2225, 1112.5, 79
2226, 1113, 82
2227, 1113.5, 67
2228, 1114, 69
2229, 1114.5, 61
2230, 1115, 93
2231, 1115.5, 78
2232, 1116, 68
2233, 1116.5, 83
2234, 1117, 77
2235, 1117.5, 60
2236, 1118, 82
2237, 1118.5, 70
2238, 1119, 75
2239, 1119.5, 65
2240, 1120, 66
2241, 1120.5, 79
2242, 1121, 74
2243, 1121.5, 72
2244, 1122, 62
2245, 1122.5, 71
2246, 1123, 66
2247, 1123.5, 74
2248, 1124, 69
2249, 1124.5, 70
2250, 1125, 70
2251, 1125.5, 71
2252, 1126, 57
2253, 1126.5, 92
2254, 1127, 69
2255, 1127.5, 83
2256, 1128, 68
2257, 1128.5, 76
2258, 1129, 54
2259, 1129.5, 60
2260, 1130, 61
2261, 1130.5, 70
2262, 1131, 76
2263, 1131.5, 66
2264, 1132, 78
2265, 1132.5, 67
2266, 1133, 82
2267, 1133.5, 123
2268, 1134, 265
2269, 1134.5, 429
2270, 1135, 346
2271, 1135.5, 180
2272, 1136, 81
2273, 1136.5, 73
2274, 1137, 64
2275, 1137.5, 73
2276, 1138, 64
2277, 1138.5, 57
2278, 1139, 66
2279, 1139.5, 72
2280, 1140, 77
2281, 1140.5, 79
2282, 1141, 73
2283, 1141.5, 76
2284, 1142, 63
2285, 1142.5, 63
2286, 1143, 76
2287, 1143.5, 63
2288, 1144, 61
2289, 1144.5, 63
2290, 1145, 61
2291, 1145.5, 48
2292, 1146, 78
2293, 1146.5, 62
2294, 1147, 58
2295, 1147.5, 55
2296, 1148, 71
2297, 1148.5, 63
2298, 1149, 79
2299, 1149.5, 69
2300, 1150, 91
2301, 1150.5, 70
2302, 1151, 65
2303, 1151.5, 67
2304, 1152, 72
2305, 1152.5, 76
2306, 1153, 77
2307, 1153.5, 73
2308, 1154, 73
2309, 1154.5, 90
2310, 1155, 67
2311, 1155.5, 84
2312, 1156, 155
2313, 1156.5, 568
2314, 1157, 1452
2315, 1157.5, 1997
2316, 1158, 1299
2317, 1158.5, 490
2318, 1159, 120
2319, 1159.5, 69
2320, 1160, 63
2321, 1160.5, 55
2322, 1161, 65
2323, 1161.5, 57
2324, 1162, 73
2325, 1162.5, 65
2326, 1163, 65
2327, 1163.5, 60
2328, 1164, 55
2329, 1164.5, 68
2330, 1165, 64
2331, 1165.5, 62
2332, 1166, 59
2333, 1166.5, 81
2334, 1167, 72
2335, 1167.5, 75
2336, 1168, 60
2337, 1168.5, 73
2338, 1169, 57
2339, 1169.5, 53
2340, 1170, 70
2341, 1170.5, 77
2342, 1171, 56
2343, 1171.5, 58
2344, 1172, 60
2345, 1172.5, 70
2346, 1173, 49
2347, 1173.5, 45
2348, 1174, 57
2349, 1174.5, 88
2350, 1175, 67
2351, 1175.5, 48
2352, 1176, 55
2353, 1176.5, 65
2354, 1177, 75
2355, 1177.5, 59
2356, 1178, 65
2357, 1178.5, 61
2358, 1179, 63
2359, 1179.5, 64
2360, 1180, 70
2361, 1180.5, 73
2362, 1181, 63
2363, 1181.5, 64
2364, 1182, 56
2365, 1182.5, 76
2366, 1183, 69
2367, 1183.5, 64
2368, 1184, 60
2369, 1184.5, 78
2370, 1185, 75
2371, 1185.5, 55
2372, 1186, 66
2373, 1186.5, 69
2374, 1187, 77
2375, 1187.5, 61
2376, 1188, 73
2377, 1188.5, 73
2378, 1189, 71
2379, 1189.5, 68
2380, 1190, 65
2381, 1190.5, 54
2382, 1191, 66
2383, 1191.5, 72
2384, 1192, 57
2385, 1192.5, 67
2386, 1193, 63
2387, 1193.5, 58
2388, 1194, 59
2389, 1194.5, 51
2390, 1195, 66
2391, 1195.5, 70
2392, 1196, 69
2393, 1196.5, 54
2394, 1197, 52
2395, 1197.5, 42
2396, 1198, 56
2397, 1198.5, 68
2398, 1199, 63
2399, 1199.5, 70
2400, 1200, 59
2401, 1200.5, 62
2402, 1201, 72
2403, 1201.5, 69
2404, 1202, 56
2405, 1202.5, 54
2406, 1203, 75
2407, 1203.5, 65
2408, 1204, 72
2409, 1204.5, 64
2410, 1205, 81
2411, 1205.5, 102
2412, 1206, 90
2413, 1206.5, 70
2414, 1207, 64
2415, 1207.5, 70
2416, 1208, 82
2417, 1208.5, 51
2418, 1209, 60
2419, 1209.5, 72
2420, 1210, 64
2421, 1210.5, 72
2422, 1211, 178
2423, 1211.5, 264
2424, 1212, 284
2425, 1212.5, 168
2426, 1213, 80
2427, 1213.5, 52
2428, 1214, 59
2429, 1214.5, 51
2430, 1215, 57
2431, 1215.5, 67
2432, 1216, 65
2433, 1216.5, 57
2434, 1217, 64
2435, 1217.5, 58
2436, 1218, 81
2437, 1218.5, 54
2438, 1219, 63
2439, 1219.5, 73
2440, 1220, 67
2441, 1220.5, 68
2442, 1221, 74
2443, 1221.5, 61
2444, 1222, 56
2445, 1222.5, 60
2446, 1223, 56
2447, 1223.5, 64
2448, 1224, 66
2449, 1224.5, 52
2450, 1225, 65
2451, 1225.5, 65
2452, 1226, 63
2453, 1226.5, 59
2454, 1227, 90
2455, 1227.5, 71
2456, 1228, 77
2457, 1228.5, 79
2458, 1229, 99
2459, 1229.5, 78
2460, 1230, 56
2461, 1230.5, 61
2462, 1231, 56
2463, 1231.5, 58
2464, 1232, 66
2465, 1232.5, 70
2466, 1233, 66
2467, 1233.5, 51
2468, 1234, 74
2469, 1234.5, 62
2470, 1235, 57
2471, 1235.5, 73
2472, 1236, 75
2473, 1236.5, 58
2474, 1237, 60
2475, 1237.5, 69
2476, 1238, 63
2477, 1238.5, 87
2478, 1239, 69
2479, 1239.5, 63
2480, 1240, 84
2481, 1240.5, 73
2482, 1241, 66
2483, 1241.5, 62
2484, 1242, 87
2485, 1242.5, 60
2486, 1243, 72
2487, 1243.5, 72
2488, 1244, 76
2489, 1244.5, 75
2490, 1245, 65
2491, 1245.5, 55
2492, 1246, 70
2493, 1246.5, 64
2494, 1247, 70
2495, 1247.5, 52
2496, 1248, 74
2497, 1248.5, 68
2498, 1249, 53
2499, 1249.5, 70
2500, 1250, 70
2501, 1250.5, 62
2502, 1251, 57
2503, 1251.5, 59
2504, 1252, 72
2505, 1252.5, 62
2506, 1253, 65
2507, 1253.5, 53
2508, 1254, 70
2509, 1254.5, 56
2510, 1255, 60
2511, 1255.5, 67
2512, 1256, 56
2513, 1256.5, 77
2514, 1257, 68
2515, 1257.5, 85
2516, 1258, 54
2517, 1258.5, 74
2518, 1259, 68
2519, 1259.5, 62
2520, 1260, 62
2521, 1260.5, 50
2522, 1261, 59
2523, 1261.5, 59
2524, 1262, 83
2525, 1262.5, 62
2526, 1263, 68
2527, 1263.5, 59
2528, 1264, 53
2529, 1264.5, 62
2530, 1265, 55
2531, 1265.5, 65
2532, 1266, 61
2533, 1266.5, 64
2534, 1267, 70
2535, 1267.5, 62
2536, 1268, 55
2537, 1268.5, 78
2538, 1269, 74
2539, 1269.5, 71
2540, 1270, 92
2541, 1270.5, 72
2542, 1271, 89
2543, 1271.5, 71
2544, 1272, 62
2545, 1272.5, 63
2546, 1273, 63
2547, 1273.5, 57
2548, 1274, 62
2549, 1274.5, 75
2550, 1275, 84
2551, 1275.5, 72
2552, 1276, 60
2553, 1276.5, 61
2554, 1277, 62
2555, 1277.5, 68
2556, 1278, 50
2557, 1278.5, 63
2558, 1279, 72
2559, 1279.5, 65
2560, 1280, 61
2561, 1280.5, 76
2562, 1281, 69
2563, 1281.5, 64
2564, 1282, 68
2565, 1282.5, 63
2566, 1283, 73
2567, 1283.5, 60
2568, 1284, 58
2569, 1284.5, 50
2570, 1285, 61
2571, 1285.5, 77
2572, 1286, 63
2573, 1286.5, 76
2574, 1287, 59
2575, 1287.5, 63
2576, 1288, 74
2577, 1288.5, 61
2578, 1289, 72
2579, 1289.5, 56
2580, 1290, 57
2581, 1290.5, 59
2582, 1291, 88
2583, 1291.5, 58
2584, 1292, 57
2585, 1292.5, 70
2586, 1293, 59
2587, 1293.5, 55
2588, 1294, 55
2589, 1294.5, 53
2590, 1295, 52
2591, 1295.5, 60
2592, 1296, 67
2593, 1296.5, 59
2594, 1297, 58
2595, 1297.5, 41
2596, 1298, 66
2597, 1298.5, 65
2598, 1299, 67
2599, 1299.5, 79
2600, 1300, 74
2601, 1300.5, 58
2602, 1301, 56
2603, 1301.5, 60
2604, 1302, 59
2605, 1302.5, 66
2606, 1303, 58
2607, 1303.5, 59
2608, 1304, 54
2609, 1304.5, 58
2610, 1305, 56
2611, 1305.5, 48
2612, 1306, 47
2613, 1306.5, 67
2614, 1307, 58
2615, 1307.5, 54
2616, 1308, 63
2617, 1308.5, 67
2618, 1309, 53
2619, 1309.5, 62
2620, 1310, 64
2621, 1310.5, 55
2622, 1311, 64
2623, 1311.5, 51
2624, 1312, 55
2625, 1312.5, 48
2626, 1313, 47
2627, 1313.5, 56
2628, 1314, 50
2629, 1314.5, 55
2630, 1315, 64
2631, 1315.5, 54
2632, 1316, 70
2633, 1316.5, 68
2634, 1317, 47
2635, 1317.5, 60
2636, 1318, 52
2637, 1318.5, 62
2638, 1319, 64
2639, 1319.5, 54
2640, 1320, 57
2641, 1320.5, 52
2642, 1321, 56
2643, 1321.5, 53
2644, 1322, 50
2645, 1322.5, 60
2646, 1323, 56
2647, 1323.5, 55
2648, 1324, 62
2649, 1324.5, 73
2650, 1325, 52
2651, 1325.5, 55
2652, 1326, 59
2653, 1326.5, 51
2654, 1327, 59
2655, 1327.5, 44
2656, 1328, 63
2657, 1328.5, 63
2658, 1329, 51
2659, 1329.5, 66
2660, 1330, 63
2661, 1330.5, 52
2662, 1331, 60
2663, 1331.5, 47
2664, 1332, 57
2665, 1332.5, 49
2666, 1333, 59
2667, 1333.5, 50
2668, 1334, 52
2669, 1334.5, 62
2670, 1335, 52
2671, 1335.5, 64
2672, 1336, 47
2673, 1336.5, 61
2674, 1337, 48
2675, 1337.5, 58
2676, 1338, 56
