Start Time, Oct. 25, 2018 at 03:12:02 PM
Energy calibration,  Offset: 0, Slope: 0.5, Quadratic: 0
Live Time (s), 1225.22
Real Time (s), 1230.74
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
1445, 722.5, 11
1446, 723, 10
1447, 723.5, 15
1448, 724, 14
1449, 724.5, 4
1450, 725, 14
1451, 725.5, 13
1452, 726, 8
1453, 726.5, 8
1454, 727, 8
1455, 727.5, 10
1456, 728, 16
1457, 728.5, 12
1458, 729, 8
1459, 729.5, 11
1460, 730, 12
1461, 730.5, 10
1462, 731, 12
1463, 731.5, 13
1464, 732, 15
1465, 732.5, 10
1466, 733, 10
1467, 733.5, 9
1468, 734, 17
1469, 734.5, 36
1470, 735, 75
1471, 735.5, 58
1472, 736, 15
1473, 736.5, 10
1474, 737, 9
1475, 737.5, 13
1476, 738, 10
1477, 738.5, 11
1478, 739, 12
1479, 739.5, 8
1480, 740, 7
1481, 740.5, 8
1482, 741, 19
1483, 741.5, 11
1484, 742, 12
1485, 742.5, 8
1486, 743, 7
1487, 743.5, 11
1488, 744, 7
1489, 744.5, 16
1490, 745, 13
1491, 745.5, 19
1492, 746, 13
1493, 746.5, 14
1494, 747, 13
1495, 747.5, 18
1496, 748, 12
1497, 748.5, 10
1498, 749, 11
1499, 749.5, 12
1500, 750, 6
1501, 750.5, 13
1502, 751, 10
1503, 751.5, 12
1504, 752, 5
1505, 752.5, 17
1506, 753, 5
1507, 753.5, 9
1508, 754, 13
1509, 754.5, 11
1510, 755, 8
1511, 755.5, 11
1512, 756, 13
1513, 756.5, 4
1514, 757, 20
1515, 757.5, 25
1516, 758, 17
1517, 758.5, 16
1518, 759, 11
1519, 759.5, 14
1520, 760, 9
1521, 760.5, 13
1522, 761, 10
1523, 761.5, 14
1524, 762, 12
1525, 762.5, 8
1526, 763, 10
1527, 763.5, 8
1528, 764, 8
1529, 764.5, 9
1530, 765, 15
1531, 765.5, 15
1532, 766, 11
1533, 766.5, 9
1534, 767, 14
1535, 767.5, 8
1536, 768, 23
1537, 768.5, 17
1538, 769, 10
1539, 769.5, 12
1540, 770, 12
1541, 770.5, 9
1542, 771, 9
1543, 771.5, 11
1544, 772, 12
1545, 772.5, 11
1546, 773, 14
1547, 773.5, 9
1548, 774, 9
1549, 774.5, 10
1550, 775, 6
1551, 775.5, 13
1552, 776, 14
1553, 776.5, 11
1554, 777, 9
1555, 777.5, 20
1556, 778, 16
1557, 778.5, 13
1558, 779, 6
1559, 779.5, 13
1560, 780, 9
1561, 780.5, 12
1562, 781, 18
1563, 781.5, 17
1564, 782, 15
1565, 782.5, 11
1566, 783, 17
1567, 783.5, 8
1568, 784, 16
1569, 784.5, 12
1570, 785, 20
1571, 785.5, 10
1572, 786, 20
1573, 786.5, 15
1574, 787, 12
1575, 787.5, 11
1576, 788, 14
1577, 788.5, 11
1578, 789, 15
1579, 789.5, 7
1580, 790, 13
1581, 790.5, 11
1582, 791, 8
1583, 791.5, 14
1584, 792, 20
1585, 792.5, 11
1586, 793, 19
1587, 793.5, 16
1588, 794, 18
1589, 794.5, 13
1590, 795, 13
1591, 795.5, 12
1592, 796, 9
1593, 796.5, 13
1594, 797, 8
1595, 797.5, 13
1596, 798, 13
1597, 798.5, 17
1598, 799, 17
1599, 799.5, 9
1600, 800, 6
1601, 800.5, 12
1602, 801, 18
1603, 801.5, 18
1604, 802, 16
1605, 802.5, 15
1606, 803, 10
1607, 803.5, 24
1608, 804, 10
1609, 804.5, 8
1610, 805, 11
1611, 805.5, 10
1612, 806, 14
1613, 806.5, 20
1614, 807, 15
1615, 807.5, 13
1616, 808, 10
1617, 808.5, 17
1618, 809, 15
1619, 809.5, 11
1620, 810, 7
1621, 810.5, 13
1622, 811, 15
1623, 811.5, 18
1624, 812, 32
1625, 812.5, 36
1626, 813, 21
1627, 813.5, 17
1628, 814, 13
1629, 814.5, 12
1630, 815, 11
1631, 815.5, 9
1632, 816, 12
1633, 816.5, 7
1634, 817, 16
1635, 817.5, 11
1636, 818, 15
1637, 818.5, 9
1638, 819, 13
1639, 819.5, 7
1640, 820, 10
1641, 820.5, 11
1642, 821, 10
1643, 821.5, 11
1644, 822, 7
1645, 822.5, 12
1646, 823, 12
1647, 823.5, 6
1648, 824, 14
1649, 824.5, 7
1650, 825, 10
1651, 825.5, 6
1652, 826, 5
1653, 826.5, 8
1654, 827, 9
1655, 827.5, 10
1656, 828, 7
1657, 828.5, 9
1658, 829, 12
1659, 829.5, 11
1660, 830, 13
1661, 830.5, 5
1662, 831, 8
1663, 831.5, 7
1664, 832, 4
1665, 832.5, 4
1666, 833, 6
1667, 833.5, 9
1668, 834, 8
1669, 834.5, 12
1670, 835, 2
1671, 835.5, 11
1672, 836, 13
1673, 836.5, 4
1674, 837, 9
1675, 837.5, 9
1676, 838, 10
1677, 838.5, 7
1678, 839, 14
1679, 839.5, 5
1680, 840, 12
1681, 840.5, 15
1682, 841, 17
1683, 841.5, 12
1684, 842, 7
1685, 842.5, 6
1686, 843, 6
1687, 843.5, 7
1688, 844, 13
1689, 844.5, 8
1690, 845, 5
1691, 845.5, 11
1692, 846, 5
1693, 846.5, 4
1694, 847, 9
1695, 847.5, 11
1696, 848, 12
1697, 848.5, 10
1698, 849, 5
1699, 849.5, 6
1700, 850, 6
1701, 850.5, 6
1702, 851, 8
1703, 851.5, 4
1704, 852, 3
1705, 852.5, 11
1706, 853, 6
1707, 853.5, 8
1708, 854, 9
1709, 854.5, 15
1710, 855, 7
1711, 855.5, 5
1712, 856, 16
1713, 856.5, 9
1714, 857, 7
1715, 857.5, 2
1716, 858, 9
1717, 858.5, 9
1718, 859, 11
1719, 859.5, 7
1720, 860, 2
1721, 860.5, 5
1722, 861, 7
1723, 861.5, 6
1724, 862, 9
1725, 862.5, 9
1726, 863, 8
1727, 863.5, 6
1728, 864, 4
1729, 864.5, 9
1730, 865, 9
1731, 865.5, 7
1732, 866, 2
1733, 866.5, 1
1734, 867, 4
1735, 867.5, 10
1736, 868, 9
1737, 868.5, 13
1738, 869, 1
1739, 869.5, 8
1740, 870, 6
1741, 870.5, 5
1742, 871, 6
1743, 871.5, 7
1744, 872, 6
1745, 872.5, 6
1746, 873, 4
1747, 873.5, 2
1748, 874, 7
1749, 874.5, 4
1750, 875, 8
1751, 875.5, 7
1752, 876, 6
1753, 876.5, 9
1754, 877, 4
1755, 877.5, 8
1756, 878, 4
1757, 878.5, 9
1758, 879, 3
1759, 879.5, 9
1760, 880, 8
1761, 880.5, 4
1762, 881, 7
1763, 881.5, 7
1764, 882, 4
1765, 882.5, 6
1766, 883, 6
1767, 883.5, 6
1768, 884, 9
1769, 884.5, 4
1770, 885, 7
1771, 885.5, 6
1772, 886, 5
1773, 886.5, 8
1774, 887, 6
1775, 887.5, 3
1776, 888, 6
1777, 888.5, 6
1778, 889, 3
1779, 889.5, 6
1780, 890, 5
1781, 890.5, 8
1782, 891, 8
1783, 891.5, 10
1784, 892, 10
1785, 892.5, 2
1786, 893, 5
1787, 893.5, 1
1788, 894, 12
1789, 894.5, 4
1790, 895, 4
1791, 895.5, 1
1792, 896, 3
1793, 896.5, 6
1794, 897, 7
1795, 897.5, 6
1796, 898, 1
1797, 898.5, 6
1798, 899, 0
1799, 899.5, 3
1800, 900, 6
1801, 900.5, 3
1802, 901, 7
1803, 901.5, 10
1804, 902, 7
1805, 902.5, 5
1806, 903, 17
1807, 903.5, 10
1808, 904, 14
1809, 904.5, 20
1810, 905, 4
1811, 905.5, 7
1812, 906, 3
1813, 906.5, 6
1814, 907, 4
1815, 907.5, 2
1816, 908, 7
1817, 908.5, 11
1818, 909, 11
1819, 909.5, 10
1820, 910, 2
1821, 910.5, 1
1822, 911, 5
1823, 911.5, 5
1824, 912, 7
1825, 912.5, 4
1826, 913, 5
1827, 913.5, 4
1828, 914, 3
1829, 914.5, 4
1830, 915, 6
1831, 915.5, 0
1832, 916, 6
1833, 916.5, 6
1834, 917, 4
1835, 917.5, 4
1836, 918, 9
1837, 918.5, 3
1838, 919, 3
1839, 919.5, 11
1840, 920, 10
1841, 920.5, 5
1842, 921, 3
1843, 921.5, 8
1844, 922, 4
1845, 922.5, 7
1846, 923, 11
1847, 923.5, 6
1848, 924, 17
1849, 924.5, 7
1850, 925, 5
1851, 925.5, 5
1852, 926, 1
1853, 926.5, 9
1854, 927, 1
1855, 927.5, 4
1856, 928, 4
1857, 928.5, 2
1858, 929, 4
1859, 929.5, 7
1860, 930, 7
1861, 930.5, 4
1862, 931, 5
1863, 931.5, 5
1864, 932, 7
1865, 932.5, 2
1866, 933, 6
1867, 933.5, 2
1868, 934, 7
1869, 934.5, 2
1870, 935, 7
1871, 935.5, 4
1872, 936, 7
1873, 936.5, 1
1874, 937, 6
1875, 937.5, 6
1876, 938, 2
1877, 938.5, 6
1878, 939, 4
1879, 939.5, 4
1880, 940, 5
1881, 940.5, 5
1882, 941, 5
1883, 941.5, 1
1884, 942, 4
1885, 942.5, 0
1886, 943, 5
1887, 943.5, 3
1888, 944, 0
1889, 944.5, 5
1890, 945, 4
1891, 945.5, 4
1892, 946, 5
1893, 946.5, 1
1894, 947, 5
1895, 947.5, 3
1896, 948, 4
1897, 948.5, 6
1898, 949, 4
1899, 949.5, 8
1900, 950, 1
1901, 950.5, 2
1902, 951, 6
1903, 951.5, 5
1904, 952, 3
1905, 952.5, 7
1906, 953, 3
1907, 953.5, 2
1908, 954, 5
1909, 954.5, 6
1910, 955, 4
1911, 955.5, 4
1912, 956, 5
1913, 956.5, 7
1914, 957, 33
1915, 957.5, 130
1916, 958, 414
1917, 958.5, 587
1918, 959, 326
1919, 959.5, 75
1920, 960, 6
1921, 960.5, 2
1922, 961, 2
1923, 961.5, 2
1924, 962, 4
1925, 962.5, 6
1926, 963, 7
1927, 963.5, 1
1928, 964, 4
1929, 964.5, 2
1930, 965, 4
1931, 965.5, 4
1932, 966, 5
1933, 966.5, 2
1934, 967, 2
1935, 967.5, 2
1936, 968, 3
1937, 968.5, 3
1938, 969, 2
1939, 969.5, 0
1940, 970, 1
1941, 970.5, 4
1942, 971, 0
1943, 971.5, 2
1944, 972, 5
1945, 972.5, 1
1946, 973, 2
1947, 973.5, 5
1948, 974, 2
1949, 974.5, 2
1950, 975, 3
1951, 975.5, 1
1952, 976, 2
1953, 976.5, 1
1954, 977, 2
1955, 977.5, 1
1956, 978, 3
1957, 978.5, 3
1958, 979, 1
1959, 979.5, 3
1960, 980, 0
1961, 980.5, 6
1962, 981, 10
1963, 981.5, 8
1964, 982, 5
1965, 982.5, 2
1966, 983, 5
1967, 983.5, 5
1968, 984, 2
1969, 984.5, 8
1970, 985, 5
1971, 985.5, 6
1972, 986, 1
1973, 986.5, 3
1974, 987, 2
1975, 987.5, 4
1976, 988, 0
1977, 988.5, 4
1978, 989, 1
1979, 989.5, 9
1980, 990, 12
1981, 990.5, 4
1982, 991, 6
1983, 991.5, 3
1984, 992, 0
1985, 992.5, 2
1986, 993, 1
1987, 993.5, 0
1988, 994, 5
1989, 994.5, 3
1990, 995, 1
1991, 995.5, 3
1992, 996, 0
1993, 996.5, 1
1994, 997, 2
1995, 997.5, 3
1996, 998, 4
1997, 998.5, 5
1998, 999, 2
1999, 999.5, 1
2000, 1000, 1
2001, 1000.5, 0
2002, 1001, 1
2003, 1001.5, 1
2004, 1002, 0
2005, 1002.5, 1
2006, 1003, 3
2007, 1003.5, 1
2008, 1004, 1
2009, 1004.5, 2
2010, 1005, 0
2011, 1005.5, 2
2012, 1006, 5
2013, 1006.5, 1
2014, 1007, 5
2015, 1007.5, 4
2016, 1008, 2
2017, 1008.5, 3
2018, 1009, 7
2019, 1009.5, 5
2020, 1010, 5
2021, 1010.5, 3
2022, 1011, 0
2023, 1011.5, 1
2024, 1012, 4
2025, 1012.5, 2
2026, 1013, 3
2027, 1013.5, 3
2028, 1014, 0
2029, 1014.5, 1
2030, 1015, 4
2031, 1015.5, 1
2032, 1016, 2
2033, 1016.5, 2
2034, 1017, 4
2035, 1017.5, 0
2036, 1018, 2
2037, 1018.5, 3
2038, 1019, 2
2039, 1019.5, 1
2040, 1020, 2
2041, 1020.5, 0
2042, 1021, 5
2043, 1021.5, 2
2044, 1022, 5
2045, 1022.5, 5
2046, 1023, 5
2047, 1023.5, 4
2048, 1024, 6
2049, 1024.5, 3
2050, 1025, 1
2051, 1025.5, 0
2052, 1026, 3
2053, 1026.5, 0
2054, 1027, 1
2055, 1027.5, 3
2056, 1028, 0
2057, 1028.5, 1
2058, 1029, 1
2059, 1029.5, 3
2060, 1030, 4
2061, 1030.5, 2
2062, 1031, 1
2063, 1031.5, 4
2064, 1032, 1
2065, 1032.5, 3
2066, 1033, 2
2067, 1033.5, 2
2068, 1034, 3
2069, 1034.5, 3
2070, 1035, 1
2071, 1035.5, 2
2072, 1036, 2
2073, 1036.5, 5
2074, 1037, 1
2075, 1037.5, 1
2076, 1038, 3
2077, 1038.5, 4
2078, 1039, 5
2079, 1039.5, 4
2080, 1040, 4
2081, 1040.5, 4
2082, 1041, 6
2083, 1041.5, 3
2084, 1042, 15
2085, 1042.5, 9
2086, 1043, 1
2087, 1043.5, 7
2088, 1044, 5
2089, 1044.5, 7
2090, 1045, 8
2091, 1045.5, 13
2092, 1046, 8
2093, 1046.5, 2
2094, 1047, 1
2095, 1047.5, 1
2096, 1048, 2
2097, 1048.5, 5
2098, 1049, 2
2099, 1049.5, 2
2100, 1050, 4
2101, 1050.5, 5
2102, 1051, 3
2103, 1051.5, 5
2104, 1052, 3
2105, 1052.5, 1
2106, 1053, 1
2107, 1053.5, 1
2108, 1054, 1
2109, 1054.5, 2
2110, 1055, 2
2111, 1055.5, 0
2112, 1056, 2
2113, 1056.5, 3
2114, 1057, 2
2115, 1057.5, 1
2116, 1058, 2
2117, 1058.5, 4
2118, 1059, 3
2119, 1059.5, 2
2120, 1060, 2
2121, 1060.5, 2
2122, 1061, 0
2123, 1061.5, 2
2124, 1062, 1
2125, 1062.5, 4
2126, 1063, 12
2127, 1063.5, 5
2128, 1064, 9
2129, 1064.5, 0
2130, 1065, 0
2131, 1065.5, 6
2132, 1066, 7
2133, 1066.5, 2
2134, 1067, 5
2135, 1067.5, 2
2136, 1068, 0
2137, 1068.5, 2
2138, 1069, 0
2139, 1069.5, 11
2140, 1070, 9
2141, 1070.5, 2
2142, 1071, 1
2143, 1071.5, 2
2144, 1072, 4
2145, 1072.5, 2
2146, 1073, 3
2147, 1073.5, 1
2148, 1074, 2
2149, 1074.5, 3
2150, 1075, 4
2151, 1075.5, 5
2152, 1076, 2
2153, 1076.5, 0
2154, 1077, 1
2155, 1077.5, 1
2156, 1078, 0
2157, 1078.5, 3
2158, 1079, 1
2159, 1079.5, 2
2160, 1080, 3
2161, 1080.5, 0
2162, 1081, 2
2163, 1081.5, 2
2164, 1082, 1
2165, 1082.5, 2
2166, 1083, 0
2167, 1083.5, 1
2168, 1084, 2
2169, 1084.5, 0
2170, 1085, 1
2171, 1085.5, 3
2172, 1086, 3
2173, 1086.5, 1
2174, 1087, 1
2175, 1087.5, 2
2176, 1088, 3
2177, 1088.5, 1
2178, 1089, 3
2179, 1089.5, 7
2180, 1090, 12
2181, 1090.5, 6
2182, 1091, 4
2183, 1091.5, 2
2184, 1092, 1
2185, 1092.5, 2
2186, 1093, 2
2187, 1093.5, 0
2188, 1094, 2
2189, 1094.5, 1
2190, 1095, 3
2191, 1095.5, 0
2192, 1096, 0
2193, 1096.5, 2
2194, 1097, 1
2195, 1097.5, 1
2196, 1098, 2
2197, 1098.5, 2
2198, 1099, 2
2199, 1099.5, 2
2200, 1100, 3
2201, 1100.5, 0
2202, 1101, 3
2203, 1101.5, 2
2204, 1102, 1
2205, 1102.5, 4
2206, 1103, 2
2207, 1103.5, 0
2208, 1104, 2
2209, 1104.5, 1
2210, 1105, 2
2211, 1105.5, 0
2212, 1106, 1
2213, 1106.5, 1
2214, 1107, 3
2215, 1107.5, 0
2216, 1108, 2
2217, 1108.5, 0
2218, 1109, 0
2219, 1109.5, 0
2220, 1110, 5
2221, 1110.5, 0
2222, 1111, 4
2223, 1111.5, 2
2224, 1112, 0
2225, 1112.5, 1
2226, 1113, 2
2227, 1113.5, 0
2228, 1114, 1
2229, 1114.5, 2
2230, 1115, 3
2231, 1115.5, 1
2232, 1116, 2
2233, 1116.5, 3
2234, 1117, 1
2235, 1117.5, 1
2236, 1118, 1
2237, 1118.5, 1
2238, 1119, 3
2239, 1119.5, 2
2240, 1120, 2
2241, 1120.5, 0
2242, 1121, 0
2243, 1121.5, 2
2244, 1122, 2
2245, 1122.5, 2
2246, 1123, 1
2247, 1123.5, 3
2248, 1124, 3
2249, 1124.5, 2
2250, 1125, 1
2251, 1125.5, 3
2252, 1126, 2
2253, 1126.5, 1
2254, 1127, 2
2255, 1127.5, 1
2256, 1128, 3
2257, 1128.5, 4
2258, 1129, 3
2259, 1129.5, 2
2260, 1130, 1
2261, 1130.5, 2
2262, 1131, 6
2263, 1131.5, 1
2264, 1132, 1
2265, 1132.5, 4
2266, 1133, 0
2267, 1133.5, 2
2268, 1134, 7
2269, 1134.5, 12
2270, 1135, 8
2271, 1135.5, 7
2272, 1136, 2
2273, 1136.5, 0
2274, 1137, 4
2275, 1137.5, 3
2276, 1138, 0
2277, 1138.5, 2
2278, 1139, 2
2279, 1139.5, 3
2280, 1140, 4
2281, 1140.5, 0
2282, 1141, 0
2283, 1141.5, 4
2284, 1142, 2
2285, 1142.5, 4
2286, 1143, 3
2287, 1143.5, 3
2288, 1144, 1
2289, 1144.5, 2
2290, 1145, 1
2291, 1145.5, 3
2292, 1146, 2
2293, 1146.5, 4
2294, 1147, 2
2295, 1147.5, 1
2296, 1148, 1
2297, 1148.5, 3
2298, 1149, 1
2299, 1149.5, 1
2300, 1150, 0
2301, 1150.5, 3
2302, 1151, 2
2303, 1151.5, 3
2304, 1152, 2
2305, 1152.5, 0
2306, 1153, 2
2307, 1153.5, 3
2308, 1154, 2
2309, 1154.5, 6
2310, 1155, 0
2311, 1155.5, 1
2312, 1156, 6
2313, 1156.5, 15
2314, 1157, 31
2315, 1157.5, 44
2316, 1158, 52
2317, 1158.5, 21
2318, 1159, 4
2319, 1159.5, 3
2320, 1160, 0
2321, 1160.5, 1
2322, 1161, 2
2323, 1161.5, 0
2324, 1162, 0
2325, 1162.5, 1
2326, 1163, 5
2327, 1163.5, 4
2328, 1164, 1
2329, 1164.5, 0
2330, 1165, 2
2331, 1165.5, 1
2332, 1166, 3
2333, 1166.5, 3
2334, 1167, 1
2335, 1167.5, 0
2336, 1168, 3
2337, 1168.5, 0
2338, 1169, 1
2339, 1169.5, 2
2340, 1170, 0
2341, 1170.5, 2
2342, 1171, 1
2343, 1171.5, 2
2344, 1172, 2
2345, 1172.5, 3
2346, 1173, 2
2347, 1173.5, 2
2348, 1174, 2
2349, 1174.5, 1
2350, 1175, 2
2351, 1175.5, 1
2352, 1176, 0
2353, 1176.5, 1
2354, 1177, 1
2355, 1177.5, 0
2356, 1178, 2
2357, 1178.5, 0
2358, 1179, 1
2359, 1179.5, 2
2360, 1180, 0
2361, 1180.5, 0
2362, 1181, 2
2363, 1181.5, 2
2364, 1182, 3
2365, 1182.5, 1
2366, 1183, 4
2367, 1183.5, 1
2368, 1184, 1
2369, 1184.5, 0
2370, 1185, 3
2371, 1185.5, 1
2372, 1186, 0
2373, 1186.5, 0
2374, 1187, 1
2375, 1187.5, 2
2376, 1188, 3
2377, 1188.5, 1
2378, 1189, 1
2379, 1189.5, 1
2380, 1190, 0
2381, 1190.5, 3
2382, 1191, 0
2383, 1191.5, 0
2384, 1192, 0
2385, 1192.5, 0
2386, 1193, 3
2387, 1193.5, 1
2388, 1194, 3
2389, 1194.5, 1
2390, 1195, 1
2391, 1195.5, 1
2392, 1196, 1
2393, 1196.5, 2
2394, 1197, 2
2395, 1197.5, 1
2396, 1198, 3
2397, 1198.5, 0
2398, 1199, 2
2399, 1199.5, 6
2400, 1200, 2
2401, 1200.5, 1
2402, 1201, 3
2403, 1201.5, 0
2404, 1202, 2
2405, 1202.5, 0
2406, 1203, 1
2407, 1203.5, 2
2408, 1204, 0
2409, 1204.5, 1
2410, 1205, 1
2411, 1205.5, 4
2412, 1206, 2
2413, 1206.5, 4
2414, 1207, 1
2415, 1207.5, 3
2416, 1208, 3
2417, 1208.5, 0
2418, 1209, 1
2419, 1209.5, 1
2420, 1210, 2
2421, 1210.5, 3
2422, 1211, 3
2423, 1211.5, 15
2424, 1212, 7
2425, 1212.5, 3
2426, 1213, 2
2427, 1213.5, 2
2428, 1214, 1
2429, 1214.5, 2
2430, 1215, 1
2431, 1215.5, 1
2432, 1216, 1
2433, 1216.5, 2
2434, 1217, 1
2435, 1217.5, 3
2436, 1218, 0
2437, 1218.5, 0
2438, 1219, 0
2439, 1219.5, 1
2440, 1220, 2
2441, 1220.5, 2
2442, 1221, 1
2443, 1221.5, 1
2444, 1222, 3
2445, 1222.5, 2
2446, 1223, 2
2447, 1223.5, 2
2448, 1224, 3
2449, 1224.5, 6
2450, 1225, 0
2451, 1225.5, 0
2452, 1226, 1
2453, 1226.5, 1
2454, 1227, 3
2455, 1227.5, 1
2456, 1228, 3
2457, 1228.5, 2
2458, 1229, 2
2459, 1229.5, 4
2460, 1230, 3
2461, 1230.5, 0
2462, 1231, 0
2463, 1231.5, 2
2464, 1232, 3
2465, 1232.5, 1
2466, 1233, 0
2467, 1233.5, 1
2468, 1234, 1
2469, 1234.5, 2
2470, 1235, 2
2471, 1235.5, 1
2472, 1236, 1
2473, 1236.5, 2
2474, 1237, 1
2475, 1237.5, 1
2476, 1238, 0
2477, 1238.5, 5
2478, 1239, 2
2479, 1239.5, 1
2480, 1240, 1
2481, 1240.5, 1
2482, 1241, 0
2483, 1241.5, 2
2484, 1242, 1
2485, 1242.5, 0
2486, 1243, 3
2487, 1243.5, 3
2488, 1244, 4
2489, 1244.5, 0
2490, 1245, 1
2491, 1245.5, 3
2492, 1246, 2
2493, 1246.5, 0
2494, 1247, 1
2495, 1247.5, 2
2496, 1248, 3
2497, 1248.5, 1
2498, 1249, 4
2499, 1249.5, 1
2500, 1250, 2
2501, 1250.5, 0
2502, 1251, 0
2503, 1251.5, 1
2504, 1252, 0
2505, 1252.5, 4
2506, 1253, 0
2507, 1253.5, 2
2508, 1254, 1
2509, 1254.5, 0
2510, 1255, 1
2511, 1255.5, 1
2512, 1256, 2
2513, 1256.5, 1
2514, 1257, 0
2515, 1257.5, 1
2516, 1258, 2
2517, 1258.5, 0
2518, 1259, 0
2519, 1259.5, 3
2520, 1260, 4
2521, 1260.5, 0
2522, 1261, 2
2523, 1261.5, 3
2524, 1262, 1
2525, 1262.5, 0
2526, 1263, 1
2527, 1263.5, 0
2528, 1264, 3
2529, 1264.5, 1
2530, 1265, 2
2531, 1265.5, 2
2532, 1266, 4
2533, 1266.5, 2
2534, 1267, 2
2535, 1267.5, 1
2536, 1268, 0
2537, 1268.5, 3
2538, 1269, 2
2539, 1269.5, 1
2540, 1270, 5
2541, 1270.5, 1
2542, 1271, 3
2543, 1271.5, 3
2544, 1272, 2
2545, 1272.5, 0
2546, 1273, 1
2547, 1273.5, 2
2548, 1274, 1
2549, 1274.5, 3
2550, 1275, 0
2551, 1275.5, 2
2552, 1276, 4
2553, 1276.5, 1
2554, 1277, 1
2555, 1277.5, 2
2556, 1278, 0
2557, 1278.5, 1
2558, 1279, 1
2559, 1279.5, 4
2560, 1280, 1
2561, 1280.5, 3
2562, 1281, 1
2563, 1281.5, 3
2564, 1282, 1
2565, 1282.5, 1
2566, 1283, 0
2567, 1283.5, 0
2568, 1284, 1
2569, 1284.5, 0
2570, 1285, 2
2571, 1285.5, 0
2572, 1286, 2
2573, 1286.5, 1
2574, 1287, 1
2575, 1287.5, 2
2576, 1288, 1
2577, 1288.5, 0
2578, 1289, 2
2579, 1289.5, 0
2580, 1290, 4
2581, 1290.5, 0
2582, 1291, 1
2583, 1291.5, 0
2584, 1292, 1
2585, 1292.5, 1
2586, 1293, 0
2587, 1293.5, 1
2588, 1294, 3
2589, 1294.5, 2
2590, 1295, 1
2591, 1295.5, 1
2592, 1296, 2
2593, 1296.5, 1
2594, 1297, 1
2595, 1297.5, 1
2596, 1298, 0
2597, 1298.5, 2
2598, 1299, 1
2599, 1299.5, 1
2600, 1300, 1
2601, 1300.5, 1
2602, 1301, 2
2603, 1301.5, 1
2604, 1302, 0
2605, 1302.5, 0
2606, 1303, 1
2607, 1303.5, 2
2608, 1304, 2
2609, 1304.5, 3
2610, 1305, 0
2611, 1305.5, 1
2612, 1306, 2
2613, 1306.5, 0
2614, 1307, 1
2615, 1307.5, 4
2616, 1308, 0
2617, 1308.5, 2
2618, 1309, 2
2619, 1309.5, 2
2620, 1310, 1
2621, 1310.5, 0
2622, 1311, 2
2623, 1311.5, 0
2624, 1312, 0
2625, 1312.5, 0
2626, 1313, 1
2627, 1313.5, 2
2628, 1314, 1
2629, 1314.5, 2
2630, 1315, 0
2631, 1315.5, 1
2632, 1316, 2
2633, 1316.5, 2
2634, 1317, 0
2635, 1317.5, 0
2636, 1318, 1
2637, 1318.5, 0
2638, 1319, 2
2639, 1319.5, 2
2640, 1320, 2
2641, 1320.5, 1
2642, 1321, 2
2643, 1321.5, 1
2644, 1322, 2
2645, 1322.5, 1
2646, 1323, 2
2647, 1323.5, 2
2648, 1324, 1
2649, 1324.5, 4
2650, 1325, 0
2651, 1325.5, 3
2652, 1326, 0
2653, 1326.5, 2
2654, 1327, 0
2655, 1327.5, 0
2656, 1328, 2
2657, 1328.5, 2
2658, 1329, 2
2659, 1329.5, 2
2660, 1330, 1
2661, 1330.5, 0
2662, 1331, 0
2663, 1331.5, 2
2664, 1332, 1
2665, 1332.5, 1
2666, 1333, 0
2667, 1333.5, 1
2668, 1334, 1
2669, 1334.5, 2
2670, 1335, 0
2671, 1335.5, 2
2672, 1336, 2
2673, 1336.5, 0
2674, 1337, 2
2675, 1337.5, 2
2676, 1338, 1
2677, 1338.5, 2
2678, 1339, 0
2679, 1339.5, 0
2680, 1340, 3
2681, 1340.5, 2
2682, 1341, 2
2683, 1341.5, 3
2684, 1342, 0
2685, 1342.5, 1
2686, 1343, 0
2687, 1343.5, 1
2688, 1344, 1
2689, 1344.5, 0
2690, 1345, 2
2691, 1345.5, 2
2692, 1346, 2
2693, 1346.5, 5
2694, 1347, 2
2695, 1347.5, 0
2696, 1348, 0
2697, 1348.5, 0
2698, 1349, 1
2699, 1349.5, 0
2700, 1350, 1
2701, 1350.5, 1
2702, 1351, 1
2703, 1351.5, 0
2704, 1352, 1
2705, 1352.5, 0
2706, 1353, 0
2707, 1353.5, 1
2708, 1354, 0
2709, 1354.5, 2
2710, 1355, 1
2711, 1355.5, 1
2712, 1356, 1
2713, 1356.5, 0
2714, 1357, 2
2715, 1357.5, 0
2716, 1358, 2
2717, 1358.5, 3
2718, 1359, 1
2719, 1359.5, 1
2720, 1360, 0
2721, 1360.5, 0
2722, 1361, 2
2723, 1361.5, 1
2724, 1362, 0
2725, 1362.5, 1
2726, 1363, 3
2727, 1363.5, 2
2728, 1364, 0
2729, 1364.5, 1
2730, 1365, 3
2731, 1365.5, 2
2732, 1366, 1
2733, 1366.5, 0
2734, 1367, 0
2735, 1367.5, 2
2736, 1368, 0
2737, 1368.5, 3
2738, 1369, 1
2739, 1369.5, 4
2740, 1370, 2
2741, 1370.5, 3
2742, 1371, 0
2743, 1371.5, 1
2744, 1372, 0
2745, 1372.5, 1
2746, 1373, 0
2747, 1373.5, 0
2748, 1374, 2
2749, 1374.5, 3
2750, 1375, 3
2751, 1375.5, 1
2752, 1376, 1
2753, 1376.5, 0
2754, 1377, 1
2755, 1377.5, 2
2756, 1378, 0
