Start Time, Oct. 25, 2018 at 12:44:03 PM
Energy calibration,  Offset: 0, Slope: 0.5, Quadratic: 0
Live Time (s), 1207.62
Real Time (s), 1212.92
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
343, 171.5, 113
344, 172, 125
345, 172.5, 121
346, 173, 115
347, 173.5, 107
348, 174, 119
349, 174.5, 126
350, 175, 125
351, 175.5, 146
352, 176, 118
353, 176.5, 130
354, 177, 131
355, 177.5, 130
356, 178, 129
357, 178.5, 102
358, 179, 117
359, 179.5, 110
360, 180, 137
361, 180.5, 115
362, 181, 114
363, 181.5, 131
364, 182, 134
365, 182.5, 109
366, 183, 110
367, 183.5, 100
368, 184, 98
369, 184.5, 112
370, 185, 93
371, 185.5, 105
372, 186, 89
373, 186.5, 112
374, 187, 97
375, 187.5, 117
376, 188, 114
377, 188.5, 113
378, 189, 114
379, 189.5, 104
380, 190, 114
381, 190.5, 115
382, 191, 104
383, 191.5, 92
384, 192, 102
385, 192.5, 94
386, 193, 85
387, 193.5, 178
388, 194, 253
389, 194.5, 117
390, 195, 99
391, 195.5, 92
392, 196, 92
393, 196.5, 84
394, 197, 126
395, 197.5, 116
396, 198, 99
397, 198.5, 90
398, 199, 115
399, 199.5, 108
400, 200, 97
401, 200.5, 84
402, 201, 64
403, 201.5, 96
404, 202, 67
405, 202.5, 85
406, 203, 86
407, 203.5, 89
408, 204, 97
409, 204.5, 92
410, 205, 82
411, 205.5, 87
412, 206, 83
413, 206.5, 73
414, 207, 82
415, 207.5, 79
416, 208, 94
417, 208.5, 85
418, 209, 93
419, 209.5, 94
420, 210, 98
421, 210.5, 70
422, 211, 92
423, 211.5, 94
424, 212, 104
425, 212.5, 83
426, 213, 74
427, 213.5, 93
428, 214, 80
429, 214.5, 78
430, 215, 87
431, 215.5, 98
432, 216, 73
433, 216.5, 75
434, 217, 65
435, 217.5, 69
436, 218, 83
437, 218.5, 74
438, 219, 79
439, 219.5, 79
440, 220, 78
441, 220.5, 81
442, 221, 68
443, 221.5, 101
444, 222, 146
445, 222.5, 139
446, 223, 73
447, 223.5, 74
448, 224, 76
449, 224.5, 78
450, 225, 81
451, 225.5, 88
452, 226, 55
453, 226.5, 64
454, 227, 63
455, 227.5, 73
456, 228, 81
457, 228.5, 54
458, 229, 73
459, 229.5, 74
460, 230, 60
461, 230.5, 154
462, 231, 342
463, 231.5, 204
464, 232, 76
465, 232.5, 67
466, 233, 61
467, 233.5, 57
468, 234, 60
469, 234.5, 62
470, 235, 70
471, 235.5, 63
472, 236, 69
473, 236.5, 56
474, 237, 74
475, 237.5, 55
476, 238, 61
477, 238.5, 58
478, 239, 67
479, 239.5, 59
480, 240, 64
481, 240.5, 57
482, 241, 62
483, 241.5, 60
484, 242, 74
485, 242.5, 52
486, 243, 54
487, 243.5, 57
488, 244, 53
489, 244.5, 58
490, 245, 55
491, 245.5, 62
492, 246, 57
493, 246.5, 64
494, 247, 60
495, 247.5, 49
496, 248, 65
497, 248.5, 61
498, 249, 68
499, 249.5, 59
500, 250, 68
501, 250.5, 68
502, 251, 65
503, 251.5, 55
504, 252, 56
505, 252.5, 62
506, 253, 65
507, 253.5, 69
508, 254, 47
509, 254.5, 52
510, 255, 53
511, 255.5, 60
512, 256, 49
513, 256.5, 63
514, 257, 46
515, 257.5, 61
516, 258, 53
517, 258.5, 46
518, 259, 63
519, 259.5, 59
520, 260, 49
521, 260.5, 54
522, 261, 63
523, 261.5, 46
524, 262, 54
525, 262.5, 44
526, 263, 50
527, 263.5, 62
528, 264, 60
529, 264.5, 56
530, 265, 38
531, 265.5, 61
532, 266, 66
533, 266.5, 50
534, 267, 57
535, 267.5, 41
536, 268, 62
537, 268.5, 50
538, 269, 65
539, 269.5, 65
540, 270, 46
541, 270.5, 54
542, 271, 44
543, 271.5, 42
544, 272, 50
545, 272.5, 59
546, 273, 53
547, 273.5, 42
548, 274, 39
549, 274.5, 53
550, 275, 46
551, 275.5, 51
552, 276, 50
553, 276.5, 64
554, 277, 46
555, 277.5, 50
556, 278, 43
557, 278.5, 50
558, 279, 51
559, 279.5, 52
560, 280, 29
561, 280.5, 54
562, 281, 48
563, 281.5, 49
564, 282, 45
565, 282.5, 47
566, 283, 35
567, 283.5, 36
568, 284, 43
569, 284.5, 51
570, 285, 46
571, 285.5, 51
572, 286, 35
573, 286.5, 39
574, 287, 47
575, 287.5, 48
576, 288, 53
577, 288.5, 51
578, 289, 49
579, 289.5, 47
580, 290, 45
581, 290.5, 43
582, 291, 47
583, 291.5, 41
584, 292, 45
585, 292.5, 52
586, 293, 50
587, 293.5, 47
588, 294, 38
589, 294.5, 37
590, 295, 33
591, 295.5, 41
592, 296, 45
593, 296.5, 50
594, 297, 47
595, 297.5, 36
596, 298, 44
597, 298.5, 48
598, 299, 41
599, 299.5, 47
600, 300, 37
601, 300.5, 40
602, 301, 31
603, 301.5, 39
604, 302, 34
605, 302.5, 34
606, 303, 33
607, 303.5, 58
608, 304, 80
609, 304.5, 42
610, 305, 50
611, 305.5, 43
612, 306, 38
613, 306.5, 32
614, 307, 51
615, 307.5, 38
616, 308, 36
617, 308.5, 36
618, 309, 37
619, 309.5, 40
620, 310, 39
621, 310.5, 40
622, 311, 40
623, 311.5, 31
624, 312, 36
625, 312.5, 40
626, 313, 36
627, 313.5, 39
628, 314, 45
629, 314.5, 44
630, 315, 42
631, 315.5, 42
632, 316, 42
633, 316.5, 38
634, 317, 41
635, 317.5, 35
636, 318, 39
637, 318.5, 22
638, 319, 37
639, 319.5, 39
640, 320, 46
641, 320.5, 28
642, 321, 25
643, 321.5, 39
644, 322, 43
645, 322.5, 37
646, 323, 37
647, 323.5, 32
648, 324, 46
649, 324.5, 38
650, 325, 31
651, 325.5, 29
652, 326, 26
653, 326.5, 51
654, 327, 40
655, 327.5, 32
656, 328, 46
